Problem,,,,,Constructive algorithm,,,Local search,,,GRASP,,Known Best Solution
Name, |V| or n, |E| or m, min edge, max edge, Simple Randomized, Simple Greedy, Semi Greedy, Avg iterations, Avg improvements, Avg value, Iterations, Best Value, Best Solution
G1,800,19176,1,1,9581,11102,11228,60,119,11408,500,11521,12078
G2,800,19176,1,1,9592,11281,11326,61,122,11410,500,11519,12084
G3,800,19176,1,1,9595,11126,11308,62,124,11408,500,11532,12077
G4,800,19176,1,1,9578,11101,11269,65,130,11425,500,11572
G5,800,19176,1,1,9608,11061,11240,60,121,11422,500,11548
G6,800,19176,-1,1,69,1762,1808,64,131,1961,500,2079
G7,800,19176,-1,1,-67,1348,1604,59,121,1794,500,1903
G8,800,19176,-1,1,-78,1347,1673,62,127,1803,500,1918
G9,800,19176,-1,1,0,1584,1674,64,129,1838,500,1959
G10,800,19176,-1,1,-68,1407,1643,66,135,1788,500,1920
G11,800,1600,-1,1,17,422,460,7,12,485,500,538,627
G12,800,1600,-1,1,0,454,480,7,13,475,500,526,621
G13,800,1600,-1,1,20,478,486,7,14,500,500,556,645
G14,800,4694,1,1,2346,2961,2960,19,24,2975,500,3018,3187
G15,800,4661,1,1,2333,2896,2929,19,23,2959,500,3001,3169
G16,800,4672,1,1,2342,2919,2935,20,25,2960,500,3006,3172
G17,800,4667,1,1,2320,2913,2919,19,23,2960,500,3003
G18,800,4694,-1,1,38,838,821,23,35,894,500,968
G19,800,4661,-1,1,-67,619,800,24,37,810,500,875
G20,800,4672,-1,1,-19,739,809,23,35,837,500,908
G21,800,4667,-1,1,-31,604,823,23,34,831,500,894
G22,2000,19990,1,1,10012,12427,12739,95,163,12950,500,13118,14123
G23,2000,19990,1,1,9998,12726,12829,93,161,12953,500,13140,14129
G24,2000,19990,1,1,9999,12753,12780,96,166,12957,500,13104,14131
G25,2000,19990,1,1,9967,12593,12752,93,159,12958,500,13138
G26,2000,19990,1,1,10002,12764,12804,90,155,12952,500,13137
G27,2000,19990,-1,1,-38,2679,2824,98,171,2950,500,3114
G28,2000,19990,-1,1,-58,2284,2821,92,160,2915,500,3085
G29,2000,19990,-1,1,20,2400,2853,108,189,3003,500,3186
G30,2000,19990,-1,1,66,2740,2942,98,170,3019,500,3197
G31,2000,19990,-1,1,-29,2530,2700,101,176,2921,500,3100
G32,2000,4000,-1,1,0,1160,1165,16,31,1217,500,1320,1560
G33,2000,4000,-1,1,6,996,1164,19,36,1181,500,1286,1537
G34,2000,4000,-1,1,-21,984,1148,16,31,1193,500,1298,1541
G35,2000,11778,1,1,5905,7361,7438,42,53,7470,500,7559,8000
G36,2000,11766,1,1,5904,7184,7419,42,53,7465,500,7551,7996
G37,2000,11785,1,1,5878,7323,7411,42,53,7475,500,7563,8009
G38,2000,11779,1,1,5879,7389,7444,44,57,7465,500,7560
G39,2000,11778,-1,1,21,1635,2112,52,81,2171,500,2305
G40,2000,11766,-1,1,-36,1987,2105,54,84,2153,500,2270
G41,2000,11785,-1,1,4,1586,2085,53,83,2154,500,2278
G42,2000,11779,-1,1,54,2023,2100,51,79,2239,500,2362
G43,1000,9990,1,1,5002,6352,6377,51,87,6466,500,6562,7027
G44,1000,9990,1,1,4996,6373,6374,50,85,6458,500,6547,7022
G45,1000,9990,1,1,4988,6207,6399,51,87,6458,500,6549,7020
G46,1000,9990,1,1,4979,6227,6392,50,86,6459,500,6565
G47,1000,9990,1,1,5005,6146,6373,53,91,6465,500,6584
G48,3000,6000,1,1,2992,5630,5362,24,54,5477,500,6000,6000
G49,3000,6000,1,1,2996,5286,5427,24,55,5478,500,6000,6000
G50,3000,6000,1,1,3012,4872,5316,25,56,5460,500,5880,5988
G51,1000,5909,1,1,2920,3676,3693,24,30,3737,500,3786
G52,1000,5916,1,1,2946,3595,3713,24,30,3742,500,3793
G53,1000,5914,1,1,2946,3622,3701,23,29,3741,500,3794
G54,1000,5916,1,1,2969,3657,3663,23,29,3738,500,3801
